4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00482357259
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 3, NA, 0.00054760365
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, 7, 0.00024467397
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, NA, NA, NA, 0.00210885662
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, 7, 0.00021554612
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, 2, 0.00020389498
2, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00089713790
2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00947237806
2, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, NA, NA, NA, NA, 0.00110103287
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, 8, 0.00020389498
3, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00086218447
4, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, NA, NA, NA, NA, 0.00046022009
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, NA, NA, NA, 0.00320406392
4, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00053595251
2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00011068584
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, NA, NA, NA, 0.00200982191
3, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, NA, NA, NA, NA, 0.00004660457
5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, NA, NA, NA, 0.00215546118
5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, NA, NA, NA, 0.00263315798
2, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00075732420
3, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.01250167485
5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, NA, NA, NA, 0.00225449588
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, NA, NA, NA, 0.00335552876
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, NA, NA, NA, 0.00198069406
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, NA, NA, NA, 0.00340213332
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 9, NA, NA, 0.00072237077
2, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00106025388
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, NA, NA, NA, 0.00067576621
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, NA, NA, NA, 0.00070489406
3, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00095539360
3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00877330957
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 4, NA, 0.00020972055
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, NA, NA, 0.00008738356
3, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, NA, NA, NA, NA, 0.00008738356
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, 9, 0.00034370867
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 5, NA, 0.00062916164
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, NA, NA, NA, NA, 0.00193408949
3, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00123502100
2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, NA, NA, NA, NA, 0.00130492785
2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00681009222
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, NA, NA, NA, NA, 0.00004077900
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00081557991
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00139813698
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, NA, NA, 0.00006408128
5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 9, NA, NA, 0.00025632511
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 4, NA, 0.00033205753
3, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 3, NA, NA, NA, 0.00011068584
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, NA, NA, NA, 0.00224867031
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, NA, NA, NA, 0.00318076164
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 5, NA, 0.00025632511
2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, NA, NA, NA, NA, 0.00032040639
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, NA, NA, NA, NA, 0.00189913607
2, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, NA, NA, NA, NA, 0.00004660457
2, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00110685844
2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, NA, NA, NA, NA, 0.00113016073
2, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00109520730
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 8, NA, NA, 0.00037283653
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 8, NA, 0.00058255708
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 8, NA, 0.00037283653
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, NA, NA, NA, NA, 0.00269723926
6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, NA, NA, NA, 0.00016894155
4, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00004077900
4, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00035535982
4, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, NA, NA, NA, NA, 0.00015146484
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, NA, NA, NA, NA, 0.00089713790
5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, NA, NA, NA, 0.00189331050
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, NA, NA, NA, 0.00318076164
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, NA, NA, NA, 0.00188165936
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, NA, NA, NA, 0.00034370867
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 8, NA, NA, 0.00068159178
3, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, NA, NA, NA, NA, 0.00046022009
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, NA, NA, NA, 0.00095539360
4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00428179451
5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, NA, 2, NA, 0.00005243014
5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, NA, NA, 0.00003495342
4, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 5, NA, NA, NA, 0.00008738356
4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, NA, NA, NA, NA, 0.00088548676
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, NA, NA, 0.00003495342
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 9, NA, NA, 0.00025049954
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, NA, NA, NA, 0.00087383561
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 9, NA, 0.00062333607
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 3, NA, 0.00053595251
3, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00080975434
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, NA, NA, NA, 0.00064081278
2, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, NA, NA, NA, NA, 0.00025632511
5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 4, NA, 0.00019224384
5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, NA, NA, 0.00003495342
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, NA, NA, 0.00005825571
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, NA, NA, NA, 0.00097287032
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, NA, NA, NA, 0.00221954246
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, NA, NA, NA, 0.00180010136
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, NA, NA, NA, 0.00041944109
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 9, NA, NA, 0.00005243014
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, 9, 0.00023302283
2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00035535982
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, 7, 0.00019806941
6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, NA, NA, NA, 0.00029127854
6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00249334429
6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, NA, NA, NA, 0.00069324292
4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00016894155
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, NA, NA, NA, 0.00174767123
5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, NA, NA, NA, 0.00235353059
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, NA, NA, NA, 0.00193408949
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, NA, NA, NA, 0.00206807762
2, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00076314977
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, NA, NA, NA, 0.00189913607
5, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, NA, NA, NA, NA, 0.00007573242
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, NA, 6, NA, 0.00003495342
4, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, NA, NA, NA, NA, 0.00003495342
4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00025049954
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, NA, NA, NA, NA, 0.00125249771
3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, NA, NA, NA, NA, 0.00203894977
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 6, NA, NA, 0.00005825571
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, NA, NA, NA, NA, 0.00242926301
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, NA, NA, NA, 0.00094374246
3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00015729041
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, NA, NA, 5, 0.00003495342
6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, NA, NA, NA, 0.00053595251
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, NA, 3, NA, 0.00009320913
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 4, NA, NA, 0.00012233699
3, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, NA, NA, NA, NA, 0.00016894155
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 7, NA, NA, 0.00018059269
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 7, NA, 0.00023302283
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, NA, NA, 5, 0.00005243014
3, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00032623196
3, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00116511415
3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, NA, NA, NA, NA, 0.00134570685
2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, NA, NA, NA, NA, 0.00024467397
5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, NA, NA, NA, 0.00241178629
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, NA, NA, NA, 0.00104860274
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, NA, NA, NA, 0.00223119360
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 6, NA, 0.00042526667
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, NA, NA, 0.00009320913
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, 6, 0.00023302283
2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00009320913
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 10, NA, NA, 0.00021554612
3, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, NA, NA, NA, NA, 0.00013981370
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, NA, NA, 2, 0.00006408128
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, 8, 0.00034953425
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, NA, NA, NA, 0.00172436895
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 3, NA, 0.00019224384
3, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00041361552
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 7, NA, NA, 0.00051265023
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, 6, 0.00033788310
3, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, NA, NA, NA, NA, 0.00013398813
3, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, NA, NA, NA, NA, 0.00030875525
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 7, NA, 0.00009320913
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, NA, NA, NA, 0.00029127854
4, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00033205753
5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, NA, 7, NA, 0.00006990685
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, NA, NA, 0.00004660457
5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, 2, 0.00009320913
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 2, NA, NA, 0.00025049954
2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, NA, NA, NA, NA, 0.00010486027
6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, NA, NA, NA, 0.00062333607
3, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, NA, NA, NA, NA, 0.00093791689
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, NA, 9, NA, 0.00004077900
2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, NA, NA, NA, NA, 0.00008155799
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, NA, NA, NA, 0.00201564748
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, NA, NA, NA, 0.00029710411
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 3, NA, NA, 0.00030292968
3, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, NA, NA, NA, NA, 0.00022719726
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, 9, 0.00027380183
3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00027380183
6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, NA, NA, NA, 0.00044274338
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, NA, NA, 7, 0.00005825571
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 6, NA, 0.00058255708
2, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00078645205
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 3, NA, 0.00011651142
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 4, NA, 0.00054177808
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, NA, 8, NA, 0.00005243014
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, NA, NA, NA, 0.00185835707
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, NA, NA, 0.00003495342
3, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, NA, NA, NA, NA, 0.00055342922
3, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, NA, NA, NA, NA, 0.00004077900
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 3, NA, 0.00024467397
2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00030875525
2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00008155799
3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00014563927
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, NA, NA, NA, 0.00168358995
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, NA, NA, NA, 0.00181175251
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 2, NA, NA, 0.00030875525
3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, NA, NA, NA, NA, 0.00026797625
3, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, NA, NA, NA, NA, 0.00006408128
2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, NA, NA, NA, NA, 0.00120006758
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 8, NA, NA, 0.00044856895
2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, NA, NA, NA, NA, 0.00194574063
5, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00034370867
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, NA, NA, 0.00007573242
6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00093791689
4, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00018641826
2, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00080975434
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, NA, 3, NA, 0.00005825571
2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00032040639
6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, NA, NA, NA, 0.00073402192
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, 4, 0.00036118539
3, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, NA, NA, NA, NA, 0.00004077900
2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, NA, NA, NA, NA, 0.00005825571
2, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, NA, NA, NA, NA, 0.00040778995
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, NA, NA, NA, 0.00111268402
6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, NA, NA, NA, 0.00046022009
4, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, NA, NA, NA, NA, 0.00054177808
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, NA, 2, NA, 0.00003495342
3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, NA, NA, NA, NA, 0.00016894155
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, 4, 0.00020972055
3, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00066411507
3, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 5, NA, NA, NA, 0.00009903470
2, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, NA, NA, NA, NA, 0.00008155799
6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, NA, NA, NA, 0.00065246393
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 9, NA, NA, 0.00047187123
6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 7, NA, NA, 0.00004077900
5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, NA, NA, 0.00003495342
3, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00126414885
3, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, NA, NA, NA, NA, 0.00008155799
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, 6, 0.00029127854
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, NA, NA, NA, 0.00214381004
4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, NA, NA, NA, NA, 0.00026797625
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 5, NA, NA, 0.00034370867
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 7, NA, 0.00061751050
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, NA, NA, NA, 0.00167193881
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 7, NA, 0.00041944109
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, 6, 0.00012816256
4, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, NA, NA, NA, NA, 0.00047187123
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, NA, NA, NA, 0.00207972876
3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00051265023
6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, NA, NA, NA, 0.00055925479
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, NA, 6, NA, 0.00008155799
4, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00036118539
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, NA, NA, NA, 0.00034953425
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 3, NA, NA, 0.00012816256
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 6, NA, 0.00026215068
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, NA, NA, NA, 0.00078062648
5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, NA, NA, 0.00005825571
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 4, NA, NA, 0.00032623196
3, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, NA, NA, NA, NA, 0.00075732420
3, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, NA, NA, NA, NA, 0.00140978812
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, 3, 0.00024467397
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, NA, 7, NA, 0.00009903470
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, 2, NA, 0.00023302283
3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, NA, NA, NA, NA, 0.00020389498
2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, NA, NA, NA, NA, 0.00047769680
2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, NA, NA, NA, NA, 0.00006408128
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, NA, NA, NA, 0.00071071963
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, NA, NA, 0.00005243014
4, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, NA, NA, NA, NA, 0.00027380183
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NA, 2, NA, NA, 0.00020972055
